Type,RA,Dec,pmRA,pmDec,V,B,Dist,RV,Morph,Maj,Min,PA,IDs,Names
BN,05 34 31.90,+22 00 52.0,,,+8.40,,2.000E+03,,SNR,6.00,4.00,,M 1;NGC 1952;LBN 833,Crab Nebula;Taurus A,
GC,21 33 27.20,-00 49 22.0,,,+6.60,,1.150E+04,-5.3,F4,16.00,,,M 2;NGC 7089,
GC,13 42 11.20,+28 22 34.0,,,+6.30,,1.020E+04,-147.6,F6,18.00,,,M 3;NGC 5272,
GC,16 23 35.50,-26 31 29.0,,,+5.40,,2.200E+03,+70.7,F8,36.00,,,M 4;NGC 6121,
GC,15 18 33.80,+02 05 00.0,,,+5.70,,7.500E+03,+53.2,F7,23.00,,,M 5;NGC 5904,
OC,17 40 20.00,-32 15 30.0,-0.00008,-0.0031,+4.20,+4.50,4.870E+02,-7.0,III2p,33.00,,,M 6;NGC 6405,Butterfly Cluster,
OC,17 53 50.00,-34 47 36.0,+0.00014,-0.0036,+3.30,+3.50,3.010E+02,-14.7,II2r,75.00,,,M 7;NGC 6475,Ptolemy's Cluster,
BN,18 03 42.00,-24 22 48.0,,,,+5.80,1.250E+03,,EN,45.00,30.00,,M 8;NGC 6523;NGC 6533;LBN 25,Lagoon Nebula,
GC,17 19 11.80,-18 30 57.0,,,+7.80,,7.900E+03,+229.1,F5/6,12.00,,,M 9;NGC 6333,
GC,16 57 08.90,-04 05 56.0,,,+6.60,,4.400E+03,+75.2,F3,20.00,,,M 10;NGC 6254,
OC,18 51 05.00,-06 16 12.0,-0.00008,+0.0013,+5.80,,1.877E+03,+35.0,I2r,11.00,,,M 11;NGC 6705,Wild Duck Cluster,
GC,16 47 14.50,-01 56 50.0,,,+6.10,,4.800E+03,-41.4,F8,16.00,,,M 12;NGC 6218,
GC,16 41 41.50,+36 27 39.0,,,+5.80,,7.100E+03,-244.2,F6,20.00,,,M 13;NGC 6205,Hercules Cluster,
GC,17 37 36.10,-03 14 43.0,,,+7.60,,9.300E+03,-66.1,F4,11.00,,,M 14;NGC 6402,
GC,21 29 58.30,+12 10 03.0,,,+6.30,,1.040E+04,-107.0,F3/4,18.00,,,M 15;NGC 7078,
BN,18 18 45.00,-13 47 54.0,-0.00010,-0.0011,+6.00,,1.800E+03,+10.0,II3mn,8.00,,,M 16;NGC 6611,Eagle Nebula;Star Queen Nebula,
BN,18 20 47.00,-16 10 18.0,+0.00010,-0.0017,,+6.00,1.300E+03,-25.3,EN+OCL,20.00,15.00,,M 17;NGC 6618;LBN 60,Omega Nebula;Swan Nebula,
OC,18 19 58.00,-17 06 06.0,-0.00007,-0.0013,+6.90,,1.296E+03,-14.0,II3pn,7.00,,,M 18;NGC 6613,
GC,17 02 37.70,-26 16 03.0,,,+6.80,,8.800E+03,+135.0,F7,17.00,,,M 19;NGC 6273,
BN,18 02 23.00,-23 01 48.0,-0.00006,-0.0007,,+8.50,8.160E+02,-0.8,EN+OCL,20.00,20.00,,M 20;NGC 6514;LBN 27,Trifid Nebula,
OC,18 04 13.30,-22 30 00.0,+0.00016,-0.0030,+5.90,,1.205E+03,-13.4,I3m,16.00,,,M 21;NGC 6531,
GC,18 36 24.20,-23 54 10.0,,,+5.20,,3.200E+03,-146.3,F5,32.00,,,M 22;NGC 6656,
OC,17 56 56.00,-19 00 42.0,+0.00005,-0.0009,+5.50,,6.280E+02,-8.1,III1m,25.00,,,M 23;NGC 6494,
OC,18 18 48.00,-18 33 00.0,,,,,3.000E+03,,*Cloud,90.00,,,M 24;IC 4715,Sagittarius Star Cloud,
OC,18 31 45.00,-19 07 12.0,-0.00028,-0.0057,+4.60,,6.200E+02,+2.4,I2p,26.00,,,M 25;IC 4725,
OC,18 45 15.00,-09 23 06.0,-0.00012,-0.0009,+8.00,,1.660E+03,-9.1,I1m,8.00,,,M 26;NGC 6694,
PN,19 59 36.30,+22 43 18.0,,,+7.40,+7.60,2.850E+02,-41.8,PN,6.70,,,M 27;NGC 6853;PK 060-03.1;PNG 060.8-03.6,Dumbbell Nebula,
GC,18 24 32.90,-24 52 10.0,,,+6.90,,5.500E+03,+17.0,F8,13.80,,,M 28;NGC 6626,
OC,20 24 06.00,+38 29 36.0,-0.00027,-0.0046,+6.60,,1.540E+03,-16.9,III3p,10.00,,,M 29;NGC 6913,
GC,21 40 22.00,-23 10 43.0,,,+6.90,,8.100E+03,-184.2,F3,12.00,,,M 30;NGC 7099,
GX,00 42 44.30,+41 16 08.0,,,+3.40,+4.40,7.900E+05,-300.2,Sb,189.10,61.70,35.0,M 31;NGC 224;PGC 2557;UGC 454,Andromeda Galaxy,
GX,00 42 41.80,+40 51 57.0,,,+8.10,+9.00,7.700E+05,-200.0,E2,8.50,6.50,179.0,M 32;NGC 221;PGC 2555;UGC 452,
GX,01 33 51.90,+30 39 29.0,,,+5.70,+6.30,8.800E+05,-179.0,Sc,68.70,41.60,23.0,M 33;NGC 598;PGC 5818;UGC 1117,Triangulum Galaxy,
OC,02 42 05.00,+42 45 42.0,-0.00003,-0.0069,+5.20,,4.990E+02,-16.8,II3m,25.00,,,M 34;NGC 1039,
OC,06 09 00.00,+24 21 00.0,+0.00005,-0.0031,+5.10,,9.120E+02,-8.1,III2m,25.00,,,M 35;NGC 2168,
OC,05 36 17.70,+34 08 27.0,-0.00002,-0.0057,+6.00,,1.330E+03,-17.8,II3m,10.00,,,M 36;NGC 1960,
OC,05 52 18.30,+32 33 11.0,+0.00016,-0.0064,+5.60,,1.383E+03,+8.3,II1r,15.00,,,M 37;NGC 2099,
OC,05 28 43.00,+35 51 18.0,+0.00005,-0.0056,+6.40,,1.400E+03,-44.9,II2r,15.00,,,M 38;NGC 1912,
OC,21 31 52.00,+48 25 30.0,-0.00079,-0.0201,+4.60,,3.260E+02,-5.2,III2p,31.00,,,M 39;NGC 7092,
OC,06 46 -0.00,-20 45 24.0,-0.00006,-0.0006,+4.50,,7.100E+02,+23.3,II3m,39.00,,,M 41;NGC 2287,
BN,05 35 17.10,-05 23 25.0,,,+4.00,+3.70,4.120E+13,,EN+RN,40.00,35.00,,M 42;NGC 1976;LBN 974,Orion Nebula,
BN,05 35 31.30,-05 16 03.0,,,,+6.80,4.120E+13,,EN,20.00,15.00,,M 43;NGC 1982,
OC,08 40 24.00,+19 40 12.0,-0.00252,-0.0129,+3.10,+3.50,1.870E+02,+34.7,II2m,70.00,,,M 44;NGC 2632,Beehive Cluster;Praesepe,
OC,03 47 00.00,+24 07 00.0,+0.00145,-0.0450,+1.60,,1.330E+02,+5.9,,120.00,,,M 45;Mel 22,Pleiades;Seven Sisters,
OC,07 41 46.80,-14 48 36.0,-0.00025,+0.0003,+6.10,,1.510E+03,+49.2,III2m,20.00,,,M 46;NGC 2437,
OC,07 36 35.00,-14 28 47.0,-0.00049,+0.0011,+4.40,,4.900E+02,+25.9,III2m,25.00,,,M 47;NGC 2422;NGC 2478,
OC,08 13 43.10,-05 45 02.0,-0.00025,+0.0021,+5.80,,7.700E+02,+7.7,I2m,30.00,,,M 48;NGC 2548,
GX,12 29 46.70,+08 00 00.0,,,+8.40,+9.40,1.600E+07,+995.5,E2,10.20,8.30,155.0,M 49;NGC 4472;PGC 41220;UGC 7629,
OC,07 02 47.80,-08 22 33.0,+0.00006,-0.0031,+5.90,,9.500E+02,+14.7,II3m,15.00,,,M 50;NGC 2323,
GX,13 29 52.60,+47 11 44.0,,,+8.40,+9.00,8.600E+06,+462.5,Sbc,11.20,6.90,7.0,M 51;NGC 5194;PGC 47404;UGC 8493,Whirlpool Galaxy,
OC,23 24 48.00,+61 36 00.0,-0.00012,-0.0010,+6.90,,1.400E+03,-32.9,I2r,16.00,,,M 52;NGC 7654,
GC,13 12 55.30,+18 10 11.0,,,+7.70,,1.790E+04,-62.9,F6,13.00,,,M 53;NGC 5024,
GC,18 55 03.30,-30 28 40.0,,,+7.70,,2.650E+04,+141.3,F7/8,12.00,,,M 54;NGC 6715,
GC,19 39 59.40,-30 57 42.0,,,+6.30,,5.400E+03,+174.7,F4,19.00,,,M 55;NGC 6809,
GC,19 16 35.50,+30 11 07.0,,,+8.40,,9.400E+03,-135.6,F5,8.80,,,M 56;NGC 6779,
PN,18 53 35.10,+33 01 47.0,,,+8.80,+9.70,3.950E+02,-19.2,PN,3.00,2.40,55.0,M 57;NGC 6720;PK 063+13.1;PNG 063.1+13.9,Ring Nebula,
GX,12 37 43.70,+11 49 06.0,,,+9.70,+10.50,1.958E+07,+1513.1,SBb,6.00,4.80,95.0,M 58;NGC 4579;PGC 42168;UGC 7796,
GX,12 42 02.20,+11 38 50.0,,,+9.60,+10.60,1.555E+07,+409.8,E5,5.40,3.70,165.0,M 59;NGC 4621;PGC 42628;UGC 7858,
GX,12 43 39.80,+11 33 11.0,,,+8.80,+9.80,1.627E+07,+1114.9,E2,7.60,6.20,105.0,M 60;NGC 4649;PGC 42831;UGC 7898,
GX,12 21 54.90,+04 28 22.0,,,+9.70,+10.20,1.646E+07,+1562.0,SBbc,6.50,5.90,162.0,M 61;NGC 4303;PGC 40001;UGC 7420,
GC,17 01 12.60,-30 06 42.0,,,+6.40,,6.800E+03,-70.1,F9,15.00,,,M 62;NGC 6266,
GX,13 15 49.00,+42 01 59.0,,,+8.60,+9.30,8.330E+06,+483.5,Sbc,12.60,7.20,105.0,M 63;NGC 5055;PGC 46153;UGC 8334,Sunflower Galaxy,
GX,12 56 43.80,+21 40 59.0,,,+8.50,+9.40,5.340E+06,+407.7,Sab,10.00,5.40,115.0,M 64;NGC 4826;PGC 44182;UGC 8062,Black Eye Galaxy,
GX,11 18 55.60,+13 05 27.0,,,+9.30,+10.30,1.259E+07,+806.0,Sa,9.80,2.90,174.0,M 65;NGC 3623;PGC 34612;UGC 6328,
GX,11 20 15.10,+12 59 24.0,,,+8.90,+9.70,1.001E+07,+726.1,Sb,9.10,4.10,173.0,M 66;NGC 3627;PGC 34695;UGC 6346,
OC,08 51 18.00,+11 49 00.0,-0.00064,-0.0049,+6.90,,8.080E+02,+33.6,II2m,25.00,,,M 67;NGC 2682,
GC,12 39 28.00,-26 44 32.0,,,+7.30,,1.030E+04,-94.7,F2/3,11.00,,,M 68;NGC 4590,
GC,18 31 23.20,-32 20 51.0,,,+8.30,+9.30,8.800E+03,+39.9,G2/3,7.10,,,M 69;NGC 6637,
GC,18 43 12.70,-32 17 29.0,,,+7.80,,9.000E+03,+220.3,F5,8.00,,,M 70;NGC 6681,
GC,19 53 46.10,+18 46 44.0,,,+8.40,,4.000E+03,-22.8,G1,7.20,,,M 71;NGC 6838,
GC,20 53 27.90,-12 32 11.0,,,+9.20,,1.700E+04,-345.0,F7,6.60,,,M 72;NGC 6981,
OC,20 58 56.00,-12 38 00.0,,,+8.90,,7.600E+02,,*4,1.40,,,M 73;NGC 6994,
GX,01 36 41.70,+15 47 00.0,,,+9.40,+10.00,9.080E+06,+656.4,Sc,10.50,9.50,25.0,M 74;NGC 628;PGC 5974;UGC 1149,
GC,20 06 04.80,-21 55 15.0,,,+8.60,,2.090E+04,-189.3,F9,6.80,,,M 75;NGC 6864,
PN,01 42 18.10,+51 34 17.0,,,+10.10,+12.20,1.200E+03,,PN,3.12,,,M 76;NGC 650;NGC 651;PK 130-10.1;PNG 130.9-10.5,Little Dumbbell Nebula,
GX,02 42 40.80,-00 00 46.0,,,+8.90,+9.60,1.350E+07,+1135.0,Sb/P,7.10,6.00,70.0,M 77;NGC 1068;PGC 10266;UGC 2188,Cetus A,
BN,05 46 45.00,+00 04 48.0,,,,+8.00,4.150E+02,,RN,8.00,6.00,,M 78;NGC 2068,
GC,05 24 10.60,-24 31 25.0,,,+7.70,,1.290E+04,+205.8,F5,9.60,,,M 79;NGC 1904,
GC,16 17 02.50,-22 58 28.0,,,+7.30,,1.000E+04,+8.1,F6,10.00,,,M 80;NGC 6093,
GX,09 55 33.50,+69 04 02.0,,,+6.90,+7.90,3.690E+06,-33.9,Sb,24.90,11.50,157.0,M 81;NGC 3031;PGC 28630;UGC 5318,Bode's Galaxy,
GX,09 55 54.00,+69 40 59.0,,,+8.40,+9.30,3.780E+06,+202.9,Sd,11.20,4.30,65.0,M 82;NGC 3034;PGC 28655;UGC 5322,Cigar Galaxy;Ursa Major A,
GX,13 37 00.20,-29 52 02.0,,,+7.50,+8.20,6.960E+06,+512.5,Sc,12.90,11.50,44.0,M 83;NGC 5236;PGC 48082;UGCA 366,Southern Pinwheel Galaxy,
GX,12 25 03.60,+12 53 13.0,,,+9.10,+10.10,1.684E+07,+1058.2,E1,6.50,5.60,135.0,M 84;NGC 4374;PGC 40455;UGC 7494,Markarian's Chain,
GX,12 25 23.90,+18 11 27.0,,,+9.10,+10.00,1.708E+07,+728.2,S0-a,7.10,5.50,5.0,M 85;NGC 4382;PGC 40515;UGC 7508,
GX,12 26 11.50,+12 56 47.0,,,+8.90,+9.80,1.620E+07,-244.1,E3,8.90,5.80,130.0,M 86;NGC 4406;PGC 40653;UGC 7532,Markarian's Chain,
GX,12 30 49.40,+12 23 26.0,,,+8.60,+9.60,1.684E+07,+1304.2,E2/P,8.30,6.60,170.0,M 87;NGC 4486;PGC 41361;UGC 7654,Virgo A,
GX,12 31 59.00,+14 25 11.0,,,+9.60,+10.40,1.913E+07,+2272.4,Sb,6.80,3.70,140.0,M 88;NGC 4501;PGC 41517;UGC 7675,
GX,12 35 39.90,+12 33 22.0,,,+9.80,+10.70,1.555E+07,+339.8,E0,3.50,3.50,,M 89;NGC 4552;PGC 41968;UGC 7760,
GX,12 36 50.00,+13 09 50.0,,,+9.50,+10.30,1.235E+07,-235.1,SBab,9.50,4.40,23.0,M 90;NGC 4569;PGC 42089;UGC 7786,
GX,12 35 26.40,+14 29 47.0,,,+10.20,+11.00,1.620E+07,+485.6,SBb,5.20,4.20,150.0,M 91;NGC 4548;PGC 41934;UGC 7753,
GC,17 17 07.30,+43 08 13.0,,,+6.50,,8.300E+03,-120.0,F2,14.00,,,M 92;NGC 6341,
OC,07 44 30.00,-23 51 24.0,-0.00024,+0.0033,+6.20,,1.037E+03,+22.0,IV1p,10.00,,,M 93;NGC 2447,
GX,12 50 53.10,+41 07 17.0,,,+8.20,+9.00,5.130E+06,+307.7,Sab,14.40,12.10,117.0,M 94;NGC 4736;PGC 43495;UGC 7996,
GX,10 43 57.80,+11 42 12.0,,,+9.70,+10.50,1.011E+07,+777.0,SBb,7.40,5.00,13.0,M 95;NGC 3351;PGC 32007;UGC 5850,
GX,10 46 45.80,+11 49 12.0,,,+9.30,+10.10,1.086E+07,+895.6,SBab,7.80,5.20,176.0,M 96;NGC 3368;PGC 32192;UGC 5882,
PN,11 14 47.70,+55 01 10.0,,,+9.90,+12.00,4.650E+02,,PN,2.83,,,M 97;NGC 3587;PK 148+57.1;PNG 148.4+57.0,Owl Nebula,
GX,12 13 47.80,+14 53 58.0,,,+10.10,+11.00,1.599E+07,-142.1,SBb,9.80,2.80,155.0,M 98;NGC 4192;PGC 39028;UGC 7231,
GX,12 18 49.30,+14 25 03.0,,,+9.90,+10.40,1.542E+07,+2397.4,Sc,5.30,4.60,51.0,M 99;NGC 4254;PGC 39578;UGC 7345,
GX,12 22 54.90,+15 49 22.0,,,+9.40,+10.10,1.594E+07,+1566.8,SBbc,7.50,6.10,30.0,M 100;NGC 4321;PGC 40153;UGC 7450,
GX,14 03 12.40,+54 20 58.0,,,+7.90,+8.30,6.920E+06,+240.9,Sc,28.80,26.90,26.0,M 101;NGC 5457;PGC 50063;UGC 8981,Pinwheel Galaxy,
GX,15 06 29.40,+55 45 49.0,,,+9.90,+10.70,1.468E+07,+671.4,S0-a,6.50,3.10,128.0,M 102;NGC 5866;PGC 53933;UGC 9723,Spindle Galaxy,
OC,01 33 23.00,+60 39 30.0,-0.00022,+0.0007,+7.40,,2.194E+03,-44.2,III2p,6.00,,,M 103;NGC 581,
GX,12 39 59.30,-11 37 21.0,,,+8.00,+9.00,1.039E+07,+1022.3,Sa,8.60,4.20,89.0,M 104;NGC 4594;PGC 42407;UGCA 293,Sombrero Galaxy,
GX,10 47 49.50,+12 34 52.0,,,+9.30,+10.20,1.039E+07,+909.7,E1,5.30,4.80,71.0,M 105;NGC 3379;PGC 32256;UGC 5902,
GX,12 18 57.80,+47 18 25.0,,,+8.40,+9.10,7.440E+06,+447.6,SBbc,18.60,7.20,150.0,M 106;NGC 4258;PGC 39600;UGC 7353,
GC,16 32 31.90,-13 03 11.0,,,+7.80,,6.400E+03,-34.1,G0,13.00,,,M 107;NGC 6171,
GX,11 11 29.40,+55 40 22.0,,,+10.00,+10.70,1.432E+07,+698.3,Sc,8.60,2.40,80.0,M 108;NGC 3556;PGC 34030;UGC 6225,
GX,11 57 35.40,+53 22 25.0,,,+9.80,+10.60,2.488E+07,+1046.2,SBbc,7.50,4.40,68.0,M 109;NGC 3992;PGC 37617;UGC 6937,
GX,00 40 22.10,+41 41 07.0,,,+8.10,+8.90,8.000E+05,-241.1,E5,19.50,11.50,170.0,M 110;NGC 205;PGC 2429;UGC 426,
OC,00 47 30.00,+85 15 30.0,-0.00017,+0.0002,+8.10,,1.714E+03,-42.3,II2r,15.00,,,C 1;NGC 188,
PN,00 13 01.00,+72 31 21.0,,,+12.30,+10.70,8.700E+02,,PN,1.23,,,C 2;NGC 40;PK 120+09.1;PNG 120.0+09.8,Bow Tie Nebula,
GX,12 16 43.30,+69 27 49.0,,,+9.60,+10.10,4.260E+06,,SBdm,21.90,7.20,162.0,C 3;NGC 4236;PGC 39346;UGC 7306,
BN,21 01 35.50,+68 10 10.0,,,,+7.10,4.000E+02,,EN+OCL,10.00,8.00,,C 4;NGC 7023;LBN 487,Iris Nebula,
GX,03 46 48.40,+68 05 44.0,,,+8.40,+9.10,3.600E+06,+30.9,SBc,21.40,20.90,168.0,C 5;IC 342;PGC 13826;UGC 2847,
PN,17 58 33.40,+66 38 01.0,,,+8.10,+8.80,8.900E+02,-66.1,PN,0.33,,,C 6;NGC 6543;PK 096+29.1;PNG 096.4+29.9,Cat Eye Nebula,
GX,07 36 50.60,+65 36 06.0,,,+8.50,+8.90,3.580E+06,+131.0,SBc,23.40,11.80,127.0,C 7;NGC 2403;PGC 21396;UGC 3918,
OC,01 29 31.00,+63 18 06.0,-0.00068,+0.0014,+9.50,,2.430E+03,-58.4,II2m,7.00,,,C 8;NGC 559,
BN,22 57 17.14,+62 28 33.4,,,+7.70,,7.400E+02,,EN,50.00,30.00,,C 9;LBN 529;Sh2 155,Cave Nebula,
OC,01 46 17.00,+61 13 06.0,-0.00021,-0.0023,+7.10,,2.420E+03,-33.0,III2m,15.00,,,C 10;NGC 663,
BN,23 20 45.00,+61 12 42.0,,,,+11.00,3.400E+03,,EN,15.00,8.00,,C 11;NGC 7635;LBN 549,Bubble Nebula,
GX,20 34 52.10,+60 09 12.0,,,+8.80,+9.60,5.960E+06,+39.9,SBc,11.50,9.80,57.0,C 12;NGC 6946;PGC 65001;UGC 11597,Fireworks Galaxy,
OC,01 19 33.00,+58 17 42.0,-0.00026,-0.0005,+6.40,,2.429E+03,-29.7,I3r,20.00,,,C 13;NGC 457,Owl Cluster,
OC,02 19 04.00,+57 08 06.0,-0.00011,-0.0017,+5.30,,2.079E+03,-42.8,I3r,18.00,,,C 14;NGC 869,Double Cluster;h Persei,
OC,02 22 05.00,+57 07 48.0,-0.00028,-0.0006,+6.10,,2.940E+03,-42.6,I3r,18.00,,,C 14;NGC 884,Chi Persei;Double Cluster,
PN,19 44 48.20,+50 31 32.0,,,+8.80,+9.80,1.090E+03,-6.2,PN,0.60,,,C 15;NGC 6826;PK 083+12.1;PNG 083.5+12.7,Blinking Planetary Nebula,
OC,22 15 08.50,+49 53 51.0,-0.00009,-0.0017,+6.40,,8.080E+02,-10.0,IV2p,30.00,,,C 16;NGC 7243,
GX,00 33 11.70,+48 30 26.0,,,+9.50,+10.50,7.300E+05,-193.1,E5/P,13.20,7.80,25.0,C 17;NGC 147;PGC 2004;UGC 326,
GX,00 38 57.60,+48 20 14.0,,,+9.20,+10.10,6.700E+05,-202.1,E3,8.00,7.00,35.0,C 18;NGC 185;PGC 2329;UGC 396,
BN,21 53 24.00,+47 16 00.0,-0.00028,+0.0005,,,8.520E+02,-15.0,EN+OCL,10.00,10.00,,C 19;IC 5146;LBN 424,Cocoon Nebula,
BN,20 59 18.00,+44 31 00.0,,,+5.00,+4.00,6.750E+02,,EN,120.00,100.00,,C 20;NGC 7000;LBN 373,North America Nebula,
GX,12 28 11.30,+44 05 42.0,,,+9.60,+10.00,3.690E+06,+206.8,IBm,6.20,4.40,45.0,C 21;NGC 4449;PGC 40973;UGC 7592,
PN,23 25 53.90,+42 32 08.0,,,+8.30,+9.20,7.167E+02,,PN,0.62,,,C 22;NGC 7662;PK 106-17.1;PNG 106.5-17.6,Blue Snowball,
GX,02 22 33.00,+42 20 50.0,,,+9.90,+10.80,1.020E+07,+527.5,Sb,11.70,1.60,22.0,C 23;NGC 891;PGC 9031;UGC 1831,
GX,03 19 48.10,+41 30 41.0,,,+11.90,+12.60,7.270E+07,+5217.8,S0/P,2.30,1.60,110.0,C 24;NGC 1275;PGC 12429;UGC 2669,Perseus A,
GC,07 38 08.50,+38 52 57.0,,,+10.30,,8.260E+04,-20.2,F5,4.60,,,C 25;NGC 2419,Intergalactic Wanderer,
GX,12 17 29.90,+37 48 28.0,,,+10.40,+10.90,4.630E+06,+244.2,Sc,16.60,1.90,48.0,C 26;NGC 4244;PGC 39422;UGC 7322,
BN,20 12 06.50,+38 21 18.0,,,,+10.00,1.500E+03,,EN,18.00,13.00,,C 27;NGC 6888;LBN 203,Crescent Nebula,
OC,01 57 35.00,+37 50 00.0,+0.00063,-0.0115,+5.70,,4.570E+02,+5.5,III1m,75.00,,,C 28;NGC 752,
GX,13 10 56.10,+37 03 31.0,,,+9.80,+10.60,1.987E+07,+944.7,SBbc,5.80,2.90,65.0,C 29;NGC 5005;PGC 45749;UGC 8256,
GX,22 37 05.10,+34 25 13.0,,,+9.50,+10.40,1.394E+07,+814.9,Sbc,10.20,4.20,171.0,C 30;NGC 7331;PGC 69327;UGC 12113,
BN,05 16 29.40,+34 21 22.0,,,,+10.00,4.600E+02,,EN,30.00,20.00,,C 31;IC 405;LBN 795,Flaming Star Nebula,
GX,12 42 07.60,+32 32 30.0,,,+9.20,+9.80,6.050E+06,+605.3,SBcd,15.20,2.80,86.0,C 32;NGC 4631;PGC 42637;UGC 7865,Whale Galaxy,
BN,20 56 18.00,+31 44 30.0,,,,+7.00,7.400E+02,,SNR,60.00,8.00,,C 33;NGC 6992,Veil Nebula,
BN,20 45 42.00,+30 43 00.0,,,,+7.00,7.400E+02,,SNR,70.00,6.00,,C 34;NGC 6960;LBN 191,Veil Nebula,
GX,13 00 08.30,+27 58 35.0,,,+11.50,+12.50,1.018E+08,+6424.7,E3,2.80,2.00,80.0,C 35;NGC 4884;NGC 4889;PGC 44715;UGC 8110,
GX,12 35 57.80,+27 57 35.0,,,+10.00,+10.50,8.520E+06,+806.0,SBc,10.70,4.40,150.0,C 36;NGC 4559;PGC 42002;UGC 7766,
OC,20 11 58.00,+26 29 00.0,+0.00012,-0.0098,+8.10,,4.320E+02,-17.8,III2p,20.00,,,C 37;NGC 6882;NGC 6885,
GX,12 36 20.50,+25 59 16.0,,,+9.60,+10.40,1.289E+07,+1227.5,Sb,15.80,2.10,136.0,C 38;NGC 4565;PGC 42038;UGC 7772,Needle Galaxy,
PN,07 29 10.80,+20 54 45.0,,,+9.10,+9.90,1.250E+03,,PN,0.90,,,C 39;NGC 2392;PK 197+17.1;PNG 197.8+17.3,Clown Face Nebula;Eskimo Nebula,
GX,11 20 03.60,+18 21 24.0,,,+11.00,+11.80,2.315E+07,+1489.2,S0-a,2.70,1.90,157.0,C 40;NGC 3626;NGC 3632;PGC 34684;UGC 6343,
OC,04 26 54.00,+15 52 00.0,,,+0.50,,4.500E+01,+39.2,,330.00,,,C 41;Mel 25,Hyades,
GC,21 01 29.50,+16 11 17.0,,,+10.60,,4.120E+04,-384.1,F6,3.60,,,C 42;NGC 7006,
GX,00 03 14.80,+16 08 43.0,,,+10.60,+11.60,1.717E+07,+1048.0,Sab,5.50,2.30,135.0,C 43;NGC 7814;PGC 218;UGC 8,
GX,23 04 56.70,+12 19 20.0,,,+10.90,+11.60,3.385E+07,+2371.5,SBc,4.00,3.10,25.0,C 44;NGC 7479;PGC 70419;UGC 12343,
GX,13 37 32.00,+08 53 10.0,,,+10.30,+11.00,1.920E+07,+1148.7,SBbc,6.20,4.50,122.0,C 45;NGC 5248;PGC 48130;UGC 8616,
BN,06 39 09.50,+08 44 40.0,,,+9.00,,7.700E+02,,EN+RN,3.00,1.00,,C 46;NGC 2261;LBN 920,Hubble's Variable Nebula,
GC,20 34 11.60,+07 24 17.0,,,+8.90,,1.560E+04,-411.4,F7/8,7.10,,,C 47;NGC 6934,
GX,09 10 20.10,+07 02 14.0,,,+10.10,+11.00,1.700E+07,+1346.9,Sab,4.30,3.30,155.0,C 48;NGC 2775;PGC 25861;UGC 4820,
BN,06 30 54.60,+05 02 52.0,,,+9.00,,1.600E+03,,EN,80.00,50.00,,C 49;NGC 2237,Rosette Nebula,
OC,06 32 19.00,+04 51 24.0,-0.00004,+0.0007,+4.80,+5.30,1.660E+03,+30.6,II3p,24.00,,,C 50;NGC 2244,
GX,01 04 47.50,+02 07 07.0,,,+9.20,+9.90,7.400E+05,-234.2,IBm,16.60,14.90,50.0,C 51;IC 1613;PGC 3844;UGC 668,
GX,12 48 35.80,-05 48 00.0,,,+9.20,+10.10,1.165E+07,+1238.6,E6,7.20,4.70,70.0,C 52;NGC 4697;PGC 43276;UGCA 300,
GX,10 05 14.10,-07 43 05.0,,,+8.90,+9.90,1.007E+07,+662.4,E-S0,7.20,2.40,40.0,C 53;NGC 3115;PGC 29265;UGCA 199,Spindle Galaxy,
OC,08 00 01.70,-10 46 11.0,-0.00013,+0.0020,+7.60,,3.750E+03,+83.2,I2r,12.00,,,C 54;NGC 2506,
PN,21 04 10.80,-11 21 47.0,,,+8.00,+8.30,9.640E+02,-44.0,PN,0.58,,,C 55;NGC 7009;PK 037-34.1;PNG 037.7-34.5,Saturn Nebula,
PN,00 47 03.30,-11 52 17.0,,,+10.90,+8.00,5.200E+02,,PN,4.08,,,C 56;NGC 246;PK 118-74.1;PNG 118.8-74.7,
GX,19 44 56.60,-14 48 23.0,,,+8.70,+9.30,5.000E+05,-57.0,IBm,15.40,14.20,5.0,C 57;NGC 6822;IC 4895;PGC 63616,Barnard's Galaxy,
OC,07 17 43.10,-15 38 29.0,-0.00024,+0.0081,+7.20,,1.120E+03,+27.2,II2m,14.00,,,C 58;NGC 2360,
PN,10 24 46.10,-18 38 31.0,,,+7.70,+8.60,8.967E+02,,PN,1.07,,,C 59;NGC 3242;PK 261+32.1;PNG 261.0+32.0,Ghost of Jupiter,
GX,12 01 52.80,-18 51 52.0,,,+10.30,+10.90,2.088E+07,+1637.5,SBm,3.40,1.70,94.0,C 60;NGC 4038;PGC 37967;UGCA 264,Antennae,
GX,12 01 53.80,-18 53 08.0,,,+10.30,+10.90,2.088E+07,+1636.6,SBm,3.30,1.70,55.0,C 61;NGC 4039;PGC 37969;UGCA 265,Antennae,
GX,00 47 08.30,-20 45 36.0,,,+9.10,+9.70,3.590E+06,+155.9,SBcd,19.20,5.50,172.0,C 62;NGC 247;PGC 2758;UGCA 11,
PN,22 29 38.40,-20 50 11.0,,,+7.30,+7.50,1.900E+02,-28.2,PN,17.57,,,C 63;NGC 7293;PK 036-57.1;PNG 036.1-57.1,Helix Nebula,
OC,07 18 41.40,-24 57 15.0,-0.00017,+0.0030,+3.80,,1.480E+03,+36.4,I3p,6.00,,,C 64;NGC 2362,
